Date,Open,High,Low,Close,Adj Close,Volume
2006-05-25,4.030000,4.605000,4.020000,4.600000,4.273610,395343000
2006-05-26,4.630000,4.674000,4.411000,4.493000,4.174201,103044000
2006-05-30,4.497000,4.498000,4.285000,4.400000,4.087802,49898000
2006-05-31,4.435000,4.536000,4.435000,4.494000,4.175129,30002000
2006-06-01,4.493000,4.810000,4.490000,4.751000,4.413896,62344000
2006-06-02,4.850000,4.870000,4.679000,4.699000,4.365584,37253000
2006-06-05,4.705000,4.925000,4.700000,4.915000,4.566258,37188000
2006-06-06,4.998000,5.063000,4.780000,4.830000,4.487289,49045000
2006-06-07,4.833000,4.840000,4.675000,4.760000,4.422256,25013000
2006-06-08,4.760000,4.772000,4.550000,4.772000,4.433404,34439000
2006-06-09,4.880000,4.880000,4.768000,4.778000,4.438979,13372000
2006-06-12,4.800000,4.825000,4.630000,4.695000,4.361869,14546000
2006-06-13,4.620000,4.735000,4.530000,4.550000,4.227160,16716000
2006-06-14,4.490000,4.545000,4.444000,4.512000,4.191854,15971000
2006-06-15,4.540000,4.612000,4.513000,4.595000,4.268964,16500000
2006-06-16,4.550000,4.600000,4.500000,4.502000,4.182563,12280000
2006-06-19,4.545000,4.545000,4.410000,4.434000,4.119388,11509000
2006-06-20,4.474000,4.500000,4.347000,4.402000,4.089658,23792000
2006-06-21,4.402000,4.588000,4.400000,4.530000,4.208577,18063000
2006-06-22,4.640000,4.695000,4.588000,4.660000,4.329352,13038000
2006-06-23,4.699000,4.793000,4.687000,4.695000,4.361869,11612000
2006-06-26,4.695000,4.750000,4.643000,4.750000,4.412966,8565000
2006-06-27,4.750000,4.803000,4.725000,4.731000,4.395314,9826000
2006-06-28,4.685000,4.740000,4.650000,4.696000,4.362799,8756000
2006-06-29,4.695000,4.809000,4.695000,4.800000,4.459417,14470000
2006-06-30,4.765000,4.800000,4.660000,4.800000,4.459417,25964000
2006-07-03,4.790000,4.800000,4.681000,4.730000,4.394386,7029000
2006-07-05,4.740000,4.784000,4.671000,4.760000,4.422256,13266000
2006-07-06,4.725000,4.735000,4.679000,4.680000,4.347933,8097000
2006-07-07,4.675000,4.685000,4.575000,4.612000,4.284757,8380000
2006-07-10,4.620000,4.657000,4.612000,4.649000,4.319131,4978000
2006-07-11,4.649000,4.649000,4.530000,4.635000,4.306126,8079000
2006-07-12,4.640000,4.640000,4.554000,4.555000,4.231802,7672000
2006-07-13,4.518000,4.518000,4.430000,4.472000,4.154691,16625000
2006-07-14,4.462000,4.468000,4.390000,4.395000,4.083155,9663000
2006-07-17,4.391000,4.417000,4.375000,4.399000,4.086872,6458000
2006-07-18,4.399000,4.410000,4.367000,4.390000,4.078509,12483000
2006-07-19,4.391000,4.545000,4.380000,4.528000,4.206719,15840000
2006-07-20,4.540000,4.578000,4.510000,4.555000,4.231802,8829000
2006-07-21,4.555000,4.555000,4.477000,4.528000,4.206719,8510000
2006-07-24,4.545000,4.553000,4.499000,4.500000,4.180705,5017000
2006-07-25,4.520000,4.640000,4.516000,4.608000,4.281042,6900000
2006-07-26,4.614000,4.785000,4.580000,4.668000,4.336783,10338000
2006-07-27,4.690000,4.717000,4.652000,4.652000,4.321920,6009000
2006-07-28,4.651000,4.680000,4.626000,4.630000,4.301481,4339000
2006-07-31,4.630000,4.641000,4.586000,4.587000,4.261532,4616000
2006-08-01,4.592000,4.592000,4.470000,4.500000,4.180705,7390000
2006-08-02,4.799000,5.005000,4.731000,5.002000,4.647085,53372000
2006-08-03,4.913000,5.024000,4.865000,4.999000,4.644298,21689000
2006-08-04,5.030000,5.150000,4.999000,5.005000,4.649873,14216000
2006-08-07,5.050000,5.130000,5.025000,5.110000,4.747421,6918000
2006-08-08,5.110000,5.267000,5.105000,5.257000,4.883991,14073000
2006-08-09,5.300000,5.450000,5.200000,5.285000,4.910003,15043000
2006-08-10,5.220000,5.391000,5.210000,5.356000,4.975968,8725000
2006-08-11,5.350000,5.445000,5.325000,5.368000,4.987115,9078000
2006-08-14,5.375000,5.454000,5.352000,5.423000,5.038215,6314000
2006-08-15,5.470000,5.493000,5.426000,5.449000,5.062369,8553000
2006-08-16,5.465000,5.543000,5.416000,5.427000,5.041931,15344000
2006-08-17,5.420000,5.424000,5.319000,5.346000,4.966676,10216000
2006-08-18,5.310000,5.365000,5.246000,5.345000,4.965749,9343000
2006-08-21,5.330000,5.555000,5.280000,5.426000,5.041000,12487000
2006-08-22,5.420000,5.550000,5.420000,5.523000,5.131118,9761000
2006-08-23,5.548000,5.575000,5.454000,5.460000,5.072588,10439000
2006-08-24,5.490000,5.585000,5.482000,5.565000,5.170139,5420000
2006-08-25,5.575000,5.585000,5.493000,5.500000,5.109750,8016000
2006-08-28,5.485000,5.545000,5.477000,5.502000,5.111609,3748000
2006-08-29,5.525000,5.565000,5.516000,5.535000,5.142265,3211000
2006-08-30,5.548000,5.578000,5.517000,5.525000,5.132977,5801000
2006-08-31,5.525000,5.617000,5.525000,5.590000,5.193365,7023000
2006-09-01,5.597000,5.750000,5.597000,5.655000,5.253753,20559000
2006-09-05,5.690000,5.724000,5.625000,5.685000,5.281624,4618000
2006-09-06,5.690000,5.888000,5.657000,5.888000,5.470218,15694000
2006-09-07,5.851000,6.087000,5.850000,6.012000,5.585417,26549000
2006-09-08,6.100000,6.125000,5.929000,5.975000,5.551046,15176000
2006-09-11,5.975000,6.199000,5.960000,6.187000,5.748006,17064000
2006-09-12,6.099000,6.215000,6.099000,6.210000,5.769372,16992000
2006-09-13,6.200000,6.230000,6.090000,6.135000,5.699693,12355000
2006-09-14,6.085000,6.325000,6.070000,6.279000,5.833475,13010000
2006-09-15,6.279000,6.520000,6.279000,6.497000,6.036009,19314000
2006-09-18,6.574000,6.755000,6.430000,6.512000,6.049944,23656000
2006-09-19,6.500000,6.615000,6.430000,6.484000,6.023932,17263000
2006-09-20,6.510000,6.670000,6.450000,6.655000,6.182798,13476000
2006-09-21,6.753000,6.960000,6.701000,6.905000,6.415059,29063000
2006-09-22,6.900000,6.950000,6.508000,6.593000,6.125195,29874000
2006-09-25,6.525000,6.570000,6.220000,6.440000,5.983050,35677000
2006-09-26,6.340000,6.733000,6.276000,6.600000,6.131701,39969000
2006-09-27,6.700000,6.790000,6.545000,6.784000,6.302645,19633000
2006-09-28,6.765000,6.891000,6.765000,6.865000,6.377895,13395000
2006-09-29,6.847000,7.045000,6.756000,7.035000,6.535835,20056000
2006-10-02,7.035000,7.035000,6.966000,6.996000,6.499602,17393000
2006-10-03,6.840000,7.090000,6.840000,6.968000,6.473589,16733000
2006-10-04,7.000000,7.041000,6.875000,6.962000,6.468015,13679000
2006-10-05,6.978000,7.290000,6.901000,7.259000,6.752671,25756000
2006-10-06,7.240000,7.585000,7.201000,7.515000,6.990816,35410000
2006-10-09,7.190000,7.323000,7.095000,7.280000,6.772203,37084000
2006-10-10,7.115000,7.325000,7.050000,7.191000,6.689414,26764000
2006-10-11,7.095000,7.100000,6.828000,6.950000,6.465223,35483000
2006-10-12,6.910000,7.082000,6.872000,7.041000,6.549875,15117000
2006-10-13,7.100000,7.170000,6.982000,7.009000,6.520109,11321000
2006-10-16,7.000000,7.171000,6.985000,7.130000,6.632668,8802000
2006-10-17,7.110000,7.120000,6.927000,6.950000,6.465223,9865000
2006-10-18,6.961000,7.118000,6.954000,7.045000,6.553596,8562000
2006-10-19,7.045000,7.290000,6.975000,7.233000,6.728482,13414000
2006-10-20,7.280000,7.285000,7.100000,7.122000,6.625226,5264000
2006-10-23,7.135000,7.162000,6.980000,7.025000,6.534990,7389000
2006-10-24,7.015000,7.150000,6.992000,7.120000,6.623365,8512000
2006-10-25,7.125000,7.125000,7.050000,7.075000,6.581505,11349000
2006-10-26,7.085000,7.400000,6.989000,7.220000,6.716392,21152000
2006-10-27,7.100000,7.300000,6.900000,7.264000,6.757321,26741000
2006-10-30,7.262000,7.360000,7.175000,7.254000,6.748019,17471000
2006-10-31,7.270000,7.625000,7.194000,7.410000,6.893137,35930000
2006-11-01,8.175000,8.750000,8.175000,8.507000,7.913618,141283000
2006-11-02,8.382000,8.808000,8.250000,8.760000,8.148973,62536000
2006-11-03,8.766000,8.975000,8.677000,8.951000,8.326651,42476000
2006-11-06,9.000000,9.714000,8.999000,9.630000,8.958290,97749000
2006-11-07,9.574000,9.617000,9.240000,9.250000,8.604795,71623000
2006-11-08,9.200000,9.200000,8.805000,8.844000,8.227113,64172000
2006-11-09,9.130000,9.235000,8.820000,8.820000,8.204788,62982000
2006-11-10,8.864000,9.050000,8.776000,8.920000,8.297814,27782000
2006-11-13,9.371000,9.799000,9.329000,9.655000,8.981544,114166000
2006-11-14,9.680000,9.724000,9.439000,9.520000,8.855962,38524000
2006-11-15,9.521000,9.965000,9.500000,9.530000,8.865262,56606000
2006-11-16,9.625000,9.720000,9.390000,9.452000,8.792705,35647000
2006-11-17,9.335000,9.538000,9.206000,9.479000,8.817822,28516000
2006-11-20,9.398000,9.621000,9.372000,9.619000,8.948054,22904000
2006-11-21,9.699000,10.083000,9.650000,10.060000,9.358297,59494000
2006-11-22,10.175000,10.393000,10.082000,10.326000,9.605742,42648000
2006-11-24,10.190000,10.585000,10.050000,10.548000,9.812256,21600000
2006-11-27,10.600000,10.860000,9.899000,9.899000,9.208523,73643000
2006-11-28,9.750000,10.100000,9.550000,10.075000,9.372251,61511000
2006-11-29,10.238000,10.268000,9.685000,9.920000,9.228061,48996000
2006-11-30,9.927000,10.202000,9.652000,10.175000,9.465269,41254000
2006-12-01,10.222000,10.245000,9.909000,10.117000,9.411321,35210000
2006-12-04,10.100000,10.149000,9.925000,10.008000,9.309918,20276000
2006-12-05,10.000000,10.225000,9.900000,9.925000,9.232710,21264000
2006-12-06,10.119000,10.200000,9.850000,9.913000,9.221552,30071000
2006-12-07,9.930000,10.093000,9.862000,9.968000,9.272710,21763000
2006-12-08,9.968000,10.080000,9.893000,10.010000,9.311783,15976000
2006-12-11,10.010000,10.224000,9.894000,9.910000,9.218757,30088000
2006-12-12,9.871000,9.910000,9.427000,9.575000,8.907124,46602000
2006-12-13,9.698000,9.765000,9.503000,9.577000,8.908983,18912000
2006-12-14,9.577000,9.648000,9.480000,9.560000,8.893168,24111000
2006-12-15,9.632000,9.633000,9.535000,9.619000,8.948054,14585000
2006-12-18,9.600000,9.600000,9.255000,9.290000,8.642005,26059000
2006-12-19,9.245000,9.752000,9.050000,9.740000,9.060617,31954000
2006-12-20,9.740000,9.945000,9.625000,9.751000,9.070850,28211000
2006-12-21,9.581000,9.635000,9.389000,9.571000,8.903404,31084000
2006-12-22,9.570000,9.700000,9.518000,9.635000,8.962937,13194000
2006-12-26,9.650000,9.675000,9.438000,9.514000,8.850379,10227000
2006-12-27,9.490000,9.949000,9.450000,9.937000,9.243872,19987000
2006-12-28,9.979000,9.979000,9.756000,9.896000,9.205732,22386000
2006-12-29,9.880000,9.962000,9.826000,9.849000,9.162013,10887000
2007-01-03,9.955000,9.968000,9.563000,9.641000,8.968519,26289000
2007-01-04,9.690000,10.185000,9.530000,10.114000,9.408524,27024000
2007-01-05,10.099000,10.220000,9.900000,10.106000,9.401082,29632000
2007-01-08,9.901000,10.225000,9.900000,10.108000,9.402946,16006000
2007-01-09,10.110000,10.575000,10.060000,10.574000,9.836442,36952000
2007-01-10,10.562000,10.650000,10.300000,10.474000,9.751714,35099000
2007-01-11,10.520000,10.803000,10.354000,10.550000,9.822476,37671000
2007-01-12,10.575000,10.725000,10.485000,10.525000,9.799204,18233000
2007-01-16,10.530000,10.747000,10.463000,10.600000,9.869029,18028000
2007-01-17,10.700000,11.022000,10.577000,10.904000,10.152065,45903000
2007-01-18,10.995000,10.999000,10.180000,10.249000,9.542234,42787000
2007-01-19,10.250000,10.535000,10.200000,10.503000,9.778715,30029000
2007-01-22,10.599000,10.800000,10.450000,10.761000,10.018926,21033000
2007-01-23,10.871000,10.914000,10.702000,10.841000,10.093410,21414000
2007-01-24,10.890000,11.308000,10.870000,11.142000,10.373654,31643000
2007-01-25,11.225000,11.228000,10.697000,10.787000,10.043133,21785000
2007-01-26,10.919000,10.988000,10.650000,10.852000,10.103646,17501000
2007-01-29,10.900000,11.100000,10.870000,10.974000,10.217235,12105000
2007-01-30,10.964000,11.161000,10.924000,11.075000,10.311275,11493000
2007-01-31,11.105000,11.217000,11.075000,11.155000,10.385758,13665000
2007-02-01,11.214000,11.298000,11.161000,11.192000,10.420204,16003000
