Date,Open,High,Low,Close,Adj Close,Volume
1995-07-28,370.679993,371.350006,364.399994,365.029999,365.029999,0
1995-07-31,365.929993,366.329987,335.739990,359.950012,359.950012,0
1995-08-01,360.200012,360.220001,349.950012,353.089996,353.089996,0
1995-08-02,356.070007,360.070007,346.820007,347.040009,347.040009,0
1995-08-03,343.940002,348.299988,339.140015,347.890015,347.890015,0
1995-08-04,348.679993,353.619995,348.679993,352.660004,352.660004,0
1995-08-07,353.779999,357.410004,352.859985,355.200012,355.200012,0
1995-08-08,357.089996,358.019989,354.989990,356.170013,356.170013,0
1995-08-09,362.670013,363.739990,360.739990,361.899994,361.899994,0
1995-08-10,362.420013,363.160004,356.640015,357.320007,357.320007,0
1995-08-11,360.440002,362.040009,356.890015,361.959991,361.959991,0
1995-08-14,362.679993,367.709991,361.359985,367.700012,367.700012,0
1995-08-15,369.609985,369.989990,364.160004,367.630005,367.630005,0
1995-08-16,369.510010,375.399994,368.489990,375.399994,375.399994,0
1995-08-17,376.230011,378.980011,373.839996,376.390015,376.390015,0
1995-08-18,378.959991,379.859985,374.390015,376.350006,376.350006,0
1995-08-21,377.549988,378.459991,363.760010,363.929993,363.929993,0
1995-08-22,365.760010,372.649994,362.760010,372.500000,372.500000,0
1995-08-23,374.339996,375.529999,371.799988,373.750000,373.750000,0
1995-08-24,373.540009,373.880005,366.309998,368.279999,368.279999,0
1995-08-25,368.720001,369.029999,364.839996,365.209991,365.209991,0
1995-08-28,365.390015,365.769989,355.339996,355.390015,355.390015,0
1995-08-29,355.339996,355.410004,342.989990,353.579987,353.579987,0
1995-08-30,356.140015,358.989990,354.079987,357.359985,357.359985,0
1995-08-31,358.559998,362.880005,358.459991,360.880005,360.880005,0
1995-09-01,359.790009,360.790009,357.850006,358.140015,358.140015,0
1995-09-05,360.100006,372.890015,359.130005,372.890015,372.890015,0
1995-09-06,373.649994,377.519989,373.130005,373.690002,373.690002,0
1995-09-07,377.829987,382.309998,376.459991,379.269989,379.269989,0
1995-09-08,380.459991,383.510010,376.480011,383.510010,383.510010,0
1995-09-11,383.489990,389.700012,383.489990,388.000000,388.000000,0
1995-09-12,389.760010,390.390015,385.200012,385.200012,385.200012,0
1995-09-13,385.010010,388.600006,382.980011,386.750000,386.750000,0
1995-09-14,387.209991,388.109985,382.709991,382.790009,382.790009,0
1995-09-15,378.570007,378.570007,367.700012,370.059998,370.059998,0
1995-09-18,370.799988,372.589996,365.709991,372.380005,372.380005,0
1995-09-19,370.880005,380.049988,370.880005,379.649994,379.649994,0
1995-09-20,382.500000,384.279999,381.190002,381.380005,381.380005,0
1995-09-21,378.839996,379.720001,373.850006,375.440002,375.440002,0
1995-09-22,373.160004,374.899994,370.450012,373.679993,373.679993,0
1995-09-25,374.220001,374.470001,367.359985,370.690002,370.690002,0
1995-09-26,371.970001,375.660004,365.130005,365.130005,365.130005,0
1995-09-27,362.630005,362.630005,348.500000,361.380005,361.380005,0
1995-09-28,363.029999,373.820007,363.029999,373.820007,373.820007,0
1995-09-29,374.489990,377.119995,367.750000,368.730011,368.730011,0
1995-10-02,369.480011,370.040009,359.730011,360.029999,360.029999,0
1995-10-03,360.329987,361.529999,353.420013,358.670013,358.670013,0
1995-10-04,355.750000,355.750000,347.829987,348.290009,348.290009,0
1995-10-05,348.170013,357.000000,346.649994,357.000000,357.000000,0
1995-10-06,360.529999,363.690002,354.540009,354.649994,354.649994,0
1995-10-09,350.260010,350.260010,337.410004,339.299988,339.299988,0
1995-10-10,333.859985,341.609985,325.149994,340.700012,340.700012,0
1995-10-11,348.399994,351.100006,344.540009,351.100006,351.100006,0
1995-10-12,352.410004,359.040009,352.410004,358.579987,358.579987,0
1995-10-13,362.410004,363.809998,357.239990,357.540009,357.540009,0
1995-10-16,357.029999,360.079987,356.200012,357.350006,357.350006,0
1995-10-17,360.279999,371.510010,358.649994,371.480011,371.480011,0
1995-10-18,380.510010,385.309998,378.769989,380.899994,380.899994,0
1995-10-19,378.709991,383.809998,377.359985,383.279999,383.279999,0
1995-10-20,383.329987,384.000000,376.959991,378.350006,378.350006,0
1995-10-23,374.809998,381.239990,373.829987,380.420013,380.420013,0
1995-10-24,382.450012,384.750000,381.079987,382.609985,382.609985,0
1995-10-25,383.109985,383.799988,376.829987,377.209991,377.209991,0
1995-10-26,376.940002,379.450012,369.160004,376.540009,376.540009,0
1995-10-27,375.470001,382.769989,374.670013,382.709991,382.709991,0
1995-10-30,384.750000,393.790009,384.750000,393.070007,393.070007,0
1995-10-31,396.109985,397.279999,390.089996,390.140015,390.140015,0
1995-11-01,390.920013,392.829987,388.459991,392.420013,392.420013,0
1995-11-02,393.899994,400.980011,392.869995,400.970001,400.970001,0
1995-11-03,402.369995,403.920013,398.920013,403.920013,403.920013,0
1995-11-06,403.929993,405.070007,398.929993,398.980011,398.980011,0
1995-11-07,395.609985,395.609985,381.450012,385.230011,385.230011,0
1995-11-08,387.339996,392.429993,384.820007,387.309998,387.309998,0
1995-11-09,394.820007,401.230011,394.820007,401.220001,401.220001,0
1995-11-10,399.529999,404.609985,397.829987,401.040009,401.040009,0
1995-11-13,400.510010,402.489990,395.720001,396.440002,396.440002,0
1995-11-14,392.920013,394.899994,384.720001,384.779999,384.779999,0
1995-11-15,387.339996,388.540009,378.029999,384.660004,384.660004,0
1995-11-16,380.820007,386.709991,380.160004,382.690002,382.690002,0
1995-11-17,382.929993,384.359985,380.410004,380.769989,380.769989,0
1995-11-20,383.260010,384.589996,369.839996,369.839996,369.839996,0
