Date,Open,High,Low,Close,Adj Close,Volume
2019-11-02,0.452310,0.461913,0.451694,0.461478,0.461478,416673
2019-11-03,0.461560,0.467199,0.460924,0.465452,0.465452,325530
2019-11-04,0.465246,0.466813,0.453780,0.454522,0.454522,586922
2019-11-05,0.454522,0.461930,0.453079,0.460209,0.460209,463035
2019-11-06,0.460239,0.466317,0.452258,0.458017,0.458017,1069067
2019-11-07,0.457993,0.460857,0.444384,0.446390,0.446390,1057764
2019-11-08,0.447023,0.458205,0.417804,0.421343,0.421343,1483879
2019-11-09,0.421339,0.425447,0.409430,0.411430,0.411430,1334001
2019-11-10,0.412147,0.416675,0.401815,0.403810,0.403810,1012951
2019-11-11,0.403810,0.404595,0.376723,0.381556,0.381556,1111277
2019-11-12,0.381560,0.388670,0.376460,0.383121,0.383121,612858
2019-11-13,0.383018,0.393809,0.359994,0.377451,0.377451,1605886
2019-11-14,0.375941,0.396428,0.358093,0.371626,0.371626,2064772
